Month,Year,Quarter,Category,Manufacturer,State,FuelType,Registrations
2022-Q3,2022,Q3,2W,Honda,Uttar Pradesh,Petrol,1840
2022-Q3,2022,Q3,2W,Honda,West Bengal,Electric,1221
2022-Q3,2022,Q3,2W,Honda,West Bengal,Petrol,2242
2022-Q3,2022,Q3,2W,TVS,Delhi,Electric,441
2022-Q3,2022,Q3,2W,TVS,Delhi,Petrol,771
2022-Q3,2022,Q3,2W,TVS,Gujarat,Electric,612
2022-Q3,2022,Q3,2W,TVS,Gujarat,Petrol,1039
2022-Q3,2022,Q3,2W,TVS,Haryana,Electric,516
2022-Q3,2022,Q3,2W,TVS,Haryana,Petrol,864
2022-Q3,2022,Q3,2W,TVS,Karnataka,Electric,621
2022-Q3,2022,Q3,2W,TVS,Karnataka,Petrol,1122
2022-Q3,2022,Q3,2W,TVS,Kerala,Electric,376
2022-Q3,2022,Q3,2W,TVS,Kerala,Petrol,688
2022-Q3,2022,Q3,2W,TVS,Maharashtra,Electric,1023
2022-Q3,2022,Q3,2W,TVS,Maharashtra,Petrol,1788
2022-Q3,2022,Q3,2W,TVS,Rajasthan,Electric,490
2022-Q3,2022,Q3,2W,TVS,Rajasthan,Petrol,844
2022-Q3,2022,Q3,2W,TVS,Tamil Nadu,Electric,738
2022-Q3,2022,Q3,2W,TVS,Tamil Nadu,Petrol,1222
2022-Q3,2022,Q3,2W,TVS,Uttar Pradesh,Electric,576
2022-Q3,2022,Q3,2W,TVS,Uttar Pradesh,Petrol,1003
2022-Q3,2022,Q3,2W,TVS,West Bengal,Electric,650
2022-Q3,2022,Q3,2W,TVS,West Bengal,Petrol,1113
2022-Q3,2022,Q3,2W,Yamaha,Delhi,Electric,490
2022-Q3,2022,Q3,2W,Yamaha,Delhi,Petrol,887
2022-Q3,2022,Q3,2W,Yamaha,Gujarat,Electric,693
2022-Q3,2022,Q3,2W,Yamaha,Gujarat,Petrol,1173
2022-Q3,2022,Q3,2W,Yamaha,Haryana,Electric,571
2022-Q3,2022,Q3,2W,Yamaha,Haryana,Petrol,933
2022-Q3,2022,Q3,2W,Yamaha,Karnataka,Electric,757
2022-Q3,2022,Q3,2W,Yamaha,Karnataka,Petrol,1249
2022-Q3,2022,Q3,2W,Yamaha,Kerala,Electric,366
2022-Q3,2022,Q3,2W,Yamaha,Kerala,Petrol,593
2022-Q3,2022,Q3,2W,Yamaha,Maharashtra,Electric,1152
2022-Q3,2022,Q3,2W,Yamaha,Maharashtra,Petrol,1985
2022-Q3,2022,Q3,2W,Yamaha,Rajasthan,Electric,532
2022-Q3,2022,Q3,2W,Yamaha,Rajasthan,Petrol,960
2022-Q3,2022,Q3,2W,Yamaha,Tamil Nadu,Electric,774
2022-Q3,2022,Q3,2W,Yamaha,Tamil Nadu,Petrol,1373
2022-Q3,2022,Q3,2W,Yamaha,Uttar Pradesh,Electric,631
2022-Q3,2022,Q3,2W,Yamaha,Uttar Pradesh,Petrol,1146
2022-Q3,2022,Q3,2W,Yamaha,West Bengal,Electric,801
2022-Q3,2022,Q3,2W,Yamaha,West Bengal,Petrol,1177
2022-Q3,2022,Q3,3W,Bajaj,Delhi,Diesel,451
2022-Q3,2022,Q3,3W,Bajaj,Delhi,Electric,107
2022-Q3,2022,Q3,3W,Bajaj,Delhi,Petrol,140
2022-Q3,2022,Q3,3W,Bajaj,Gujarat,Diesel,666
2022-Q3,2022,Q3,3W,Bajaj,Gujarat,Electric,195
2022-Q3,2022,Q3,3W,Bajaj,Gujarat,Petrol,240
2022-Q3,2022,Q3,3W,Bajaj,Haryana,Diesel,560
2022-Q3,2022,Q3,3W,Bajaj,Haryana,Electric,184
2022-Q3,2022,Q3,3W,Bajaj,Haryana,Petrol,191
2022-Q3,2022,Q3,3W,Bajaj,Karnataka,Diesel,688
2022-Q3,2022,Q3,3W,Bajaj,Karnataka,Electric,162
2022-Q3,2022,Q3,3W,Bajaj,Karnataka,Petrol,216
2022-Q3,2022,Q3,3W,Bajaj,Kerala,Diesel,433
2022-Q3,2022,Q3,3W,Bajaj,Kerala,Electric,150
2022-Q3,2022,Q3,3W,Bajaj,Kerala,Petrol,137
2022-Q3,2022,Q3,3W,Bajaj,Maharashtra,Diesel,999
2022-Q3,2022,Q3,3W,Bajaj,Maharashtra,Electric,290
2022-Q3,2022,Q3,3W,Bajaj,Maharashtra,Petrol,381
2022-Q3,2022,Q3,3W,Bajaj,Rajasthan,Diesel,543
2022-Q3,2022,Q3,3W,Bajaj,Rajasthan,Electric,196
2022-Q3,2022,Q3,3W,Bajaj,Rajasthan,Petrol,210
2022-Q3,2022,Q3,3W,Bajaj,Tamil Nadu,Diesel,735
2022-Q3,2022,Q3,3W,Bajaj,Tamil Nadu,Electric,220
2022-Q3,2022,Q3,3W,Bajaj,Tamil Nadu,Petrol,259
2022-Q3,2022,Q3,3W,Bajaj,Uttar Pradesh,Diesel,602
2022-Q3,2022,Q3,3W,Bajaj,Uttar Pradesh,Electric,199
2022-Q3,2022,Q3,3W,Bajaj,Uttar Pradesh,Petrol,220
2022-Q3,2022,Q3,3W,Bajaj,West Bengal,Diesel,588
2022-Q3,2022,Q3,3W,Bajaj,West Bengal,Electric,192
2022-Q3,2022,Q3,3W,Bajaj,West Bengal,Petrol,193
2022-Q3,2022,Q3,3W,Mahindra,Delhi,Diesel,374
2022-Q3,2022,Q3,3W,Mahindra,Delhi,Electric,107
2022-Q3,2022,Q3,3W,Mahindra,Delhi,Petrol,108
2022-Q3,2022,Q3,3W,Mahindra,Gujarat,Diesel,494
2022-Q3,2022,Q3,3W,Mahindra,Gujarat,Electric,135
2022-Q3,2022,Q3,3W,Mahindra,Gujarat,Petrol,169
2022-Q3,2022,Q3,3W,Mahindra,Haryana,Diesel,413
2022-Q3,2022,Q3,3W,Mahindra,Haryana,Electric,139
2022-Q3,2022,Q3,3W,Mahindra,Haryana,Petrol,162
2022-Q3,2022,Q3,3W,Mahindra,Karnataka,Diesel,582
2022-Q3,2022,Q3,3W,Mahindra,Karnataka,Electric,176
2022-Q3,2022,Q3,3W,Mahindra,Karnataka,Petrol,190
2022-Q3,2022,Q3,3W,Mahindra,Kerala,Diesel,314
2022-Q3,2022,Q3,3W,Mahindra,Kerala,Electric,78
2022-Q3,2022,Q3,3W,Mahindra,Kerala,Petrol,138
2022-Q3,2022,Q3,3W,Mahindra,Maharashtra,Diesel,732
2022-Q3,2022,Q3,3W,Mahindra,Maharashtra,Electric,232
2022-Q3,2022,Q3,3W,Mahindra,Maharashtra,Petrol,262
2022-Q3,2022,Q3,3W,Mahindra,Rajasthan,Diesel,374
2022-Q3,2022,Q3,3W,Mahindra,Rajasthan,Electric,125
2022-Q3,2022,Q3,3W,Mahindra,Rajasthan,Petrol,136
2022-Q3,2022,Q3,3W,Mahindra,Tamil Nadu,Diesel,575
2022-Q3,2022,Q3,3W,Mahindra,Tamil Nadu,Electric,191
2022-Q3,2022,Q3,3W,Mahindra,Tamil Nadu,Petrol,180
2022-Q3,2022,Q3,3W,Mahindra,Uttar Pradesh,Diesel,551
2022-Q3,2022,Q3,3W,Mahindra,Uttar Pradesh,Electric,172
2022-Q3,2022,Q3,3W,Mahindra,Uttar Pradesh,Petrol,212
2022-Q3,2022,Q3,3W,Mahindra,West Bengal,Diesel,516
2022-Q3,2022,Q3,3W,Mahindra,West Bengal,Electric,190
2022-Q3,2022,Q3,3W,Mahindra,West Bengal,Petrol,166
2022-Q3,2022,Q3,3W,Piaggio,Delhi,Diesel,153
2022-Q3,2022,Q3,3W,Piaggio,Delhi,Electric,52
2022-Q3,2022,Q3,3W,Piaggio,Delhi,Petrol,50
2022-Q3,2022,Q3,3W,Piaggio,Gujarat,Diesel,198
2022-Q3,2022,Q3,3W,Piaggio,Gujarat,Electric,54
2022-Q3,2022,Q3,3W,Piaggio,Gujarat,Petrol,84
2022-Q3,2022,Q3,3W,Piaggio,Haryana,Diesel,158
2022-Q3,2022,Q3,3W,Piaggio,Haryana,Electric,60
2022-Q3,2022,Q3,3W,Piaggio,Haryana,Petrol,63
2022-Q3,2022,Q3,3W,Piaggio,Karnataka,Diesel,257
2022-Q3,2022,Q3,3W,Piaggio,Karnataka,Electric,77
2022-Q3,2022,Q3,3W,Piaggio,Karnataka,Petrol,96
2022-Q3,2022,Q3,3W,Piaggio,Kerala,Diesel,137
2022-Q3,2022,Q3,3W,Piaggio,Kerala,Electric,55
2022-Q3,2022,Q3,3W,Piaggio,Kerala,Petrol,45
2022-Q3,2022,Q3,3W,Piaggio,Maharashtra,Diesel,310
2022-Q3,2022,Q3,3W,Piaggio,Maharashtra,Electric,102
2022-Q3,2022,Q3,3W,Piaggio,Maharashtra,Petrol,111
2022-Q3,2022,Q3,3W,Piaggio,Rajasthan,Diesel,142
2022-Q3,2022,Q3,3W,Piaggio,Rajasthan,Electric,56
2022-Q3,2022,Q3,3W,Piaggio,Rajasthan,Petrol,48
2022-Q3,2022,Q3,3W,Piaggio,Tamil Nadu,Diesel,268
2022-Q3,2022,Q3,3W,Piaggio,Tamil Nadu,Electric,78
2022-Q3,2022,Q3,3W,Piaggio,Tamil Nadu,Petrol,110
2022-Q3,2022,Q3,3W,Piaggio,Uttar Pradesh,Diesel,256
2022-Q3,2022,Q3,3W,Piaggio,Uttar Pradesh,Electric,66
2022-Q3,2022,Q3,3W,Piaggio,Uttar Pradesh,Petrol,97
2022-Q3,2022,Q3,3W,Piaggio,West Bengal,Diesel,214
2022-Q3,2022,Q3,3W,Piaggio,West Bengal,Electric,90
2022-Q3,2022,Q3,3W,Piaggio,West Bengal,Petrol,90
2022-Q3,2022,Q3,4W,Hyundai,Delhi,Diesel,83
2022-Q3,2022,Q3,4W,Hyundai,Delhi,Electric,174
2022-Q3,2022,Q3,4W,Hyundai,Delhi,Petrol,426
2022-Q3,2022,Q3,4W,Hyundai,Gujarat,Diesel,188
2022-Q3,2022,Q3,4W,Hyundai,Gujarat,Electric,342
2022-Q3,2022,Q3,4W,Hyundai,Gujarat,Petrol,912
2022-Q3,2022,Q3,4W,Hyundai,Haryana,Diesel,160
2022-Q3,2022,Q3,4W,Hyundai,Haryana,Electric,288
2022-Q3,2022,Q3,4W,Hyundai,Haryana,Petrol,668
2022-Q3,2022,Q3,4W,Hyundai,Karnataka,Diesel,154
2022-Q3,2022,Q3,4W,Hyundai,Karnataka,Electric,314
2022-Q3,2022,Q3,4W,Hyundai,Karnataka,Petrol,814
2022-Q3,2022,Q3,4W,Hyundai,Kerala,Diesel,61
2022-Q3,2022,Q3,4W,Hyundai,Kerala,Electric,180
2022-Q3,2022,Q3,4W,Hyundai,Kerala,Petrol,392
2022-Q3,2022,Q3,4W,Hyundai,Maharashtra,Diesel,208
2022-Q3,2022,Q3,4W,Hyundai,Maharashtra,Electric,448
2022-Q3,2022,Q3,4W,Hyundai,Maharashtra,Petrol,1105
2022-Q3,2022,Q3,4W,Hyundai,Rajasthan,Diesel,97
2022-Q3,2022,Q3,4W,Hyundai,Rajasthan,Electric,224
2022-Q3,2022,Q3,4W,Hyundai,Rajasthan,Petrol,532
2022-Q3,2022,Q3,4W,Hyundai,Tamil Nadu,Diesel,175
2022-Q3,2022,Q3,4W,Hyundai,Tamil Nadu,Electric,433
2022-Q3,2022,Q3,4W,Hyundai,Tamil Nadu,Petrol,1000
2022-Q3,2022,Q3,4W,Hyundai,Uttar Pradesh,Diesel,139
2022-Q3,2022,Q3,4W,Hyundai,Uttar Pradesh,Electric,284
2022-Q3,2022,Q3,4W,Hyundai,Uttar Pradesh,Petrol,704
2022-Q3,2022,Q3,4W,Hyundai,West Bengal,Diesel,141
2022-Q3,2022,Q3,4W,Hyundai,West Bengal,Electric,306
2022-Q3,2022,Q3,4W,Hyundai,West Bengal,Petrol,773
2022-Q3,2022,Q3,4W,Mahindra,Delhi,Diesel,150
2022-Q3,2022,Q3,4W,Mahindra,Delhi,Electric,149
2022-Q3,2022,Q3,4W,Mahindra,Delhi,Petrol,306
2022-Q3,2022,Q3,4W,Mahindra,Gujarat,Diesel,236
2022-Q3,2022,Q3,4W,Mahindra,Gujarat,Electric,237
2022-Q3,2022,Q3,4W,Mahindra,Gujarat,Petrol,435
2022-Q3,2022,Q3,4W,Mahindra,Haryana,Diesel,165
2022-Q3,2022,Q3,4W,Mahindra,Haryana,Electric,156
2022-Q3,2022,Q3,4W,Mahindra,Haryana,Petrol,324
2022-Q3,2022,Q3,4W,Mahindra,Karnataka,Diesel,212
2022-Q3,2022,Q3,4W,Mahindra,Karnataka,Electric,220
2022-Q3,2022,Q3,4W,Mahindra,Karnataka,Petrol,453
2022-Q3,2022,Q3,4W,Mahindra,Kerala,Diesel,102
2022-Q3,2022,Q3,4W,Mahindra,Kerala,Electric,89
2022-Q3,2022,Q3,4W,Mahindra,Kerala,Petrol,207
2022-Q3,2022,Q3,4W,Mahindra,Maharashtra,Diesel,338
2022-Q3,2022,Q3,4W,Mahindra,Maharashtra,Electric,344
2022-Q3,2022,Q3,4W,Mahindra,Maharashtra,Petrol,730
2022-Q3,2022,Q3,4W,Mahindra,Rajasthan,Diesel,159
2022-Q3,2022,Q3,4W,Mahindra,Rajasthan,Electric,151
2022-Q3,2022,Q3,4W,Mahindra,Rajasthan,Petrol,335
2022-Q3,2022,Q3,4W,Mahindra,Tamil Nadu,Diesel,217
2022-Q3,2022,Q3,4W,Mahindra,Tamil Nadu,Electric,219
2022-Q3,2022,Q3,4W,Mahindra,Tamil Nadu,Petrol,403
2022-Q3,2022,Q3,4W,Mahindra,Uttar Pradesh,Diesel,231
2022-Q3,2022,Q3,4W,Mahindra,Uttar Pradesh,Electric,229
2022-Q3,2022,Q3,4W,Mahindra,Uttar Pradesh,Petrol,460
2022-Q3,2022,Q3,4W,Mahindra,West Bengal,Diesel,171
2022-Q3,2022,Q3,4W,Mahindra,West Bengal,Electric,171
2022-Q3,2022,Q3,4W,Mahindra,West Bengal,Petrol,353
2022-Q3,2022,Q3,4W,Maruti,Delhi,Diesel,217
2022-Q3,2022,Q3,4W,Maruti,Delhi,Electric,472
2022-Q3,2022,Q3,4W,Maruti,Delhi,Petrol,1175
2022-Q3,2022,Q3,4W,Maruti,Gujarat,Diesel,256
2022-Q3,2022,Q3,4W,Maruti,Gujarat,Electric,485
2022-Q3,2022,Q3,4W,Maruti,Gujarat,Petrol,1296
2022-Q3,2022,Q3,4W,Maruti,Haryana,Diesel,256
2022-Q3,2022,Q3,4W,Maruti,Haryana,Electric,542
2022-Q3,2022,Q3,4W,Maruti,Haryana,Petrol,1320
2022-Q3,2022,Q3,4W,Maruti,Karnataka,Diesel,316
2022-Q3,2022,Q3,4W,Maruti,Karnataka,Electric,613
2022-Q3,2022,Q3,4W,Maruti,Karnataka,Petrol,1643
2022-Q3,2022,Q3,4W,Maruti,Kerala,Diesel,157
2022-Q3,2022,Q3,4W,Maruti,Kerala,Electric,348
2022-Q3,2022,Q3,4W,Maruti,Kerala,Petrol,811
2022-Q3,2022,Q3,4W,Maruti,Maharashtra,Diesel,379
2022-Q3,2022,Q3,4W,Maruti,Maharashtra,Electric,899
2022-Q3,2022,Q3,4W,Maruti,Maharashtra,Petrol,2161
2022-Q3,2022,Q3,4W,Maruti,Rajasthan,Diesel,205
2022-Q3,2022,Q3,4W,Maruti,Rajasthan,Electric,432
2022-Q3,2022,Q3,4W,Maruti,Rajasthan,Petrol,1136
2022-Q3,2022,Q3,4W,Maruti,Tamil Nadu,Diesel,356
2022-Q3,2022,Q3,4W,Maruti,Tamil Nadu,Electric,691
2022-Q3,2022,Q3,4W,Maruti,Tamil Nadu,Petrol,1762
2022-Q3,2022,Q3,4W,Maruti,Uttar Pradesh,Diesel,296
2022-Q3,2022,Q3,4W,Maruti,Uttar Pradesh,Electric,616
2022-Q3,2022,Q3,4W,Maruti,Uttar Pradesh,Petrol,1722
2022-Q3,2022,Q3,4W,Maruti,West Bengal,Diesel,282
2022-Q3,2022,Q3,4W,Maruti,West Bengal,Electric,571
2022-Q3,2022,Q3,4W,Maruti,West Bengal,Petrol,1478
2022-Q3,2022,Q3,4W,Tata,Delhi,Diesel,144
2022-Q3,2022,Q3,4W,Tata,Delhi,Electric,156
2022-Q3,2022,Q3,4W,Tata,Delhi,Petrol,304
2022-Q3,2022,Q3,4W,Tata,Gujarat,Diesel,246
2022-Q3,2022,Q3,4W,Tata,Gujarat,Electric,209
2022-Q3,2022,Q3,4W,Tata,Gujarat,Petrol,444
2022-Q3,2022,Q3,4W,Tata,Haryana,Diesel,193
2022-Q3,2022,Q3,4W,Tata,Haryana,Electric,219
2022-Q3,2022,Q3,4W,Tata,Haryana,Petrol,392
2022-Q3,2022,Q3,4W,Tata,Karnataka,Diesel,291
2022-Q3,2022,Q3,4W,Tata,Karnataka,Electric,311
2022-Q3,2022,Q3,4W,Tata,Karnataka,Petrol,600
2022-Q3,2022,Q3,4W,Tata,Kerala,Diesel,173
2022-Q3,2022,Q3,4W,Tata,Kerala,Electric,171
2022-Q3,2022,Q3,4W,Tata,Kerala,Petrol,327
2022-Q3,2022,Q3,4W,Tata,Maharashtra,Diesel,355
2022-Q3,2022,Q3,4W,Tata,Maharashtra,Electric,384
2022-Q3,2022,Q3,4W,Tata,Maharashtra,Petrol,788
2022-Q3,2022,Q3,4W,Tata,Rajasthan,Diesel,198
2022-Q3,2022,Q3,4W,Tata,Rajasthan,Electric,211
2022-Q3,2022,Q3,4W,Tata,Rajasthan,Petrol,387
2022-Q3,2022,Q3,4W,Tata,Tamil Nadu,Diesel,279
2022-Q3,2022,Q3,4W,Tata,Tamil Nadu,Electric,307
2022-Q3,2022,Q3,4W,Tata,Tamil Nadu,Petrol,674
2022-Q3,2022,Q3,4W,Tata,Uttar Pradesh,Diesel,263
2022-Q3,2022,Q3,4W,Tata,Uttar Pradesh,Electric,269
2022-Q3,2022,Q3,4W,Tata,Uttar Pradesh,Petrol,536
2022-Q3,2022,Q3,4W,Tata,West Bengal,Diesel,272
2022-Q3,2022,Q3,4W,Tata,West Bengal,Electric,308
2022-Q3,2022,Q3,4W,Tata,West Bengal,Petrol,627
2022-Q4,2022,Q4,2W,Bajaj,Delhi,Electric,256
2022-Q4,2022,Q4,2W,Bajaj,Delhi,Petrol,457
2022-Q4,2022,Q4,2W,Bajaj,Gujarat,Electric,466
2022-Q4,2022,Q4,2W,Bajaj,Gujarat,Petrol,800
2022-Q4,2022,Q4,2W,Bajaj,Haryana,Electric,327
2022-Q4,2022,Q4,2W,Bajaj,Haryana,Petrol,553
2022-Q4,2022,Q4,2W,Bajaj,Karnataka,Electric,381
2022-Q4,2022,Q4,2W,Bajaj,Karnataka,Petrol,686
2022-Q4,2022,Q4,2W,Bajaj,Kerala,Electric,182
2022-Q4,2022,Q4,2W,Bajaj,Kerala,Petrol,370
2022-Q4,2022,Q4,2W,Bajaj,Maharashtra,Electric,721
2022-Q4,2022,Q4,2W,Bajaj,Maharashtra,Petrol,1233
2022-Q4,2022,Q4,2W,Bajaj,Rajasthan,Electric,262
2022-Q4,2022,Q4,2W,Bajaj,Rajasthan,Petrol,535
2022-Q4,2022,Q4,2W,Bajaj,Tamil Nadu,Electric,481
2022-Q4,2022,Q4,2W,Bajaj,Tamil Nadu,Petrol,809
2022-Q4,2022,Q4,2W,Bajaj,Uttar Pradesh,Electric,470
2022-Q4,2022,Q4,2W,Bajaj,Uttar Pradesh,Petrol,793
2022-Q4,2022,Q4,2W,Bajaj,West Bengal,Electric,495
2022-Q4,2022,Q4,2W,Bajaj,West Bengal,Petrol,850
2022-Q4,2022,Q4,2W,Hero,Delhi,Electric,925
2022-Q4,2022,Q4,2W,Hero,Delhi,Petrol,1432
2022-Q4,2022,Q4,2W,Hero,Gujarat,Electric,1467
2022-Q4,2022,Q4,2W,Hero,Gujarat,Petrol,2489
2022-Q4,2022,Q4,2W,Hero,Haryana,Electric,1188
2022-Q4,2022,Q4,2W,Hero,Haryana,Petrol,2063
2022-Q4,2022,Q4,2W,Hero,Karnataka,Electric,1434
2022-Q4,2022,Q4,2W,Hero,Karnataka,Petrol,2508
2022-Q4,2022,Q4,2W,Hero,Kerala,Electric,686
2022-Q4,2022,Q4,2W,Hero,Kerala,Petrol,1133
2022-Q4,2022,Q4,2W,Hero,Maharashtra,Electric,1903
2022-Q4,2022,Q4,2W,Hero,Maharashtra,Petrol,3220
2022-Q4,2022,Q4,2W,Hero,Rajasthan,Electric,1063
2022-Q4,2022,Q4,2W,Hero,Rajasthan,Petrol,1765
2022-Q4,2022,Q4,2W,Hero,Tamil Nadu,Electric,1733
2022-Q4,2022,Q4,2W,Hero,Tamil Nadu,Petrol,3032
2022-Q4,2022,Q4,2W,Hero,Uttar Pradesh,Electric,1367
2022-Q4,2022,Q4,2W,Hero,Uttar Pradesh,Petrol,2356
2022-Q4,2022,Q4,2W,Hero,West Bengal,Electric,1316
2022-Q4,2022,Q4,2W,Hero,West Bengal,Petrol,2234
2022-Q4,2022,Q4,2W,Honda,Delhi,Electric,800
2022-Q4,2022,Q4,2W,Honda,Delhi,Petrol,1350
2022-Q4,2022,Q4,2W,Honda,Gujarat,Electric,1085
2022-Q4,2022,Q4,2W,Honda,Gujarat,Petrol,1818
2022-Q4,2022,Q4,2W,Honda,Haryana,Electric,1026
2022-Q4,2022,Q4,2W,Honda,Haryana,Petrol,1794
2022-Q4,2022,Q4,2W,Honda,Karnataka,Electric,1170
2022-Q4,2022,Q4,2W,Honda,Karnataka,Petrol,1946
2022-Q4,2022,Q4,2W,Honda,Kerala,Electric,669
2022-Q4,2022,Q4,2W,Honda,Kerala,Petrol,1107
2022-Q4,2022,Q4,2W,Honda,Maharashtra,Electric,2015
2022-Q4,2022,Q4,2W,Honda,Maharashtra,Petrol,3335
2022-Q4,2022,Q4,2W,Honda,Rajasthan,Electric,915
2022-Q4,2022,Q4,2W,Honda,Rajasthan,Petrol,1596
2022-Q4,2022,Q4,2W,Honda,Tamil Nadu,Electric,1490
2022-Q4,2022,Q4,2W,Honda,Tamil Nadu,Petrol,2638
2022-Q4,2022,Q4,2W,Honda,Uttar Pradesh,Electric,1356
2022-Q4,2022,Q4,2W,Honda,Uttar Pradesh,Petrol,2233
2022-Q4,2022,Q4,2W,Honda,West Bengal,Electric,1391
2022-Q4,2022,Q4,2W,Honda,West Bengal,Petrol,2312
2022-Q4,2022,Q4,2W,TVS,Delhi,Electric,378
2022-Q4,2022,Q4,2W,TVS,Delhi,Petrol,685
2022-Q4,2022,Q4,2W,TVS,Gujarat,Electric,716
2022-Q4,2022,Q4,2W,TVS,Gujarat,Petrol,1288
2022-Q4,2022,Q4,2W,TVS,Haryana,Electric,501
2022-Q4,2022,Q4,2W,TVS,Haryana,Petrol,851
2022-Q4,2022,Q4,2W,TVS,Karnataka,Electric,676
2022-Q4,2022,Q4,2W,TVS,Karnataka,Petrol,1309
2022-Q4,2022,Q4,2W,TVS,Kerala,Electric,393
2022-Q4,2022,Q4,2W,TVS,Kerala,Petrol,721
2022-Q4,2022,Q4,2W,TVS,Maharashtra,Electric,1076
2022-Q4,2022,Q4,2W,TVS,Maharashtra,Petrol,1828
2022-Q4,2022,Q4,2W,TVS,Rajasthan,Electric,423
2022-Q4,2022,Q4,2W,TVS,Rajasthan,Petrol,754
2022-Q4,2022,Q4,2W,TVS,Tamil Nadu,Electric,716
2022-Q4,2022,Q4,2W,TVS,Tamil Nadu,Petrol,1173
2022-Q4,2022,Q4,2W,TVS,Uttar Pradesh,Electric,607
2022-Q4,2022,Q4,2W,TVS,Uttar Pradesh,Petrol,1027
2022-Q4,2022,Q4,2W,TVS,West Bengal,Electric,582
2022-Q4,2022,Q4,2W,TVS,West Bengal,Petrol,1012
2022-Q4,2022,Q4,2W,Yamaha,Delhi,Electric,531
2022-Q4,2022,Q4,2W,Yamaha,Delhi,Petrol,893
2022-Q4,2022,Q4,2W,Yamaha,Gujarat,Electric,707
2022-Q4,2022,Q4,2W,Yamaha,Gujarat,Petrol,1143
2022-Q4,2022,Q4,2W,Yamaha,Haryana,Electric,625
2022-Q4,2022,Q4,2W,Yamaha,Haryana,Petrol,1047
2022-Q4,2022,Q4,2W,Yamaha,Karnataka,Electric,840
2022-Q4,2022,Q4,2W,Yamaha,Karnataka,Petrol,1501
2022-Q4,2022,Q4,2W,Yamaha,Kerala,Electric,382
2022-Q4,2022,Q4,2W,Yamaha,Kerala,Petrol,594
2022-Q4,2022,Q4,2W,Yamaha,Maharashtra,Electric,1141
2022-Q4,2022,Q4,2W,Yamaha,Maharashtra,Petrol,1825
2022-Q4,2022,Q4,2W,Yamaha,Rajasthan,Electric,453
2022-Q4,2022,Q4,2W,Yamaha,Rajasthan,Petrol,845
2022-Q4,2022,Q4,2W,Yamaha,Tamil Nadu,Electric,909
2022-Q4,2022,Q4,2W,Yamaha,Tamil Nadu,Petrol,1512
2022-Q4,2022,Q4,2W,Yamaha,Uttar Pradesh,Electric,813
2022-Q4,2022,Q4,2W,Yamaha,Uttar Pradesh,Petrol,1412
2022-Q4,2022,Q4,2W,Yamaha,West Bengal,Electric,712
2022-Q4,2022,Q4,2W,Yamaha,West Bengal,Petrol,1257
2022-Q4,2022,Q4,3W,Bajaj,Delhi,Diesel,552
2022-Q4,2022,Q4,3W,Bajaj,Delhi,Electric,171
2022-Q4,2022,Q4,3W,Bajaj,Delhi,Petrol,199
2022-Q4,2022,Q4,3W,Bajaj,Gujarat,Diesel,613
2022-Q4,2022,Q4,3W,Bajaj,Gujarat,Electric,201
2022-Q4,2022,Q4,3W,Bajaj,Gujarat,Petrol,219
2022-Q4,2022,Q4,3W,Bajaj,Haryana,Diesel,570
2022-Q4,2022,Q4,3W,Bajaj,Haryana,Electric,158
2022-Q4,2022,Q4,3W,Bajaj,Haryana,Petrol,205
2022-Q4,2022,Q4,3W,Bajaj,Karnataka,Diesel,704
2022-Q4,2022,Q4,3W,Bajaj,Karnataka,Electric,220
2022-Q4,2022,Q4,3W,Bajaj,Karnataka,Petrol,237
2022-Q4,2022,Q4,3W,Bajaj,Kerala,Diesel,386
2022-Q4,2022,Q4,3W,Bajaj,Kerala,Electric,122
2022-Q4,2022,Q4,3W,Bajaj,Kerala,Petrol,146
2022-Q4,2022,Q4,3W,Bajaj,Maharashtra,Diesel,1206
2022-Q4,2022,Q4,3W,Bajaj,Maharashtra,Electric,377
2022-Q4,2022,Q4,3W,Bajaj,Maharashtra,Petrol,382
2022-Q4,2022,Q4,3W,Bajaj,Rajasthan,Diesel,592
2022-Q4,2022,Q4,3W,Bajaj,Rajasthan,Electric,149
2022-Q4,2022,Q4,3W,Bajaj,Rajasthan,Petrol,199
2022-Q4,2022,Q4,3W,Bajaj,Tamil Nadu,Diesel,912
2022-Q4,2022,Q4,3W,Bajaj,Tamil Nadu,Electric,310
2022-Q4,2022,Q4,3W,Bajaj,Tamil Nadu,Petrol,283
2022-Q4,2022,Q4,3W,Bajaj,Uttar Pradesh,Diesel,606
2022-Q4,2022,Q4,3W,Bajaj,Uttar Pradesh,Electric,191
2022-Q4,2022,Q4,3W,Bajaj,Uttar Pradesh,Petrol,249
2022-Q4,2022,Q4,3W,Bajaj,West Bengal,Diesel,647
2022-Q4,2022,Q4,3W,Bajaj,West Bengal,Electric,191
2022-Q4,2022,Q4,3W,Bajaj,West Bengal,Petrol,236
2022-Q4,2022,Q4,3W,Mahindra,Delhi,Diesel,340
2022-Q4,2022,Q4,3W,Mahindra,Delhi,Electric,109
2022-Q4,2022,Q4,3W,Mahindra,Delhi,Petrol,112
2022-Q4,2022,Q4,3W,Mahindra,Gujarat,Diesel,516
2022-Q4,2022,Q4,3W,Mahindra,Gujarat,Electric,188
2022-Q4,2022,Q4,3W,Mahindra,Gujarat,Petrol,191
2022-Q4,2022,Q4,3W,Mahindra,Haryana,Diesel,347
